#Total(seconds)   GW(seconds)       Red(seconds)      White(seconds)
-0.000129899686999 -0.000129912950797 0.000000000000000 0.000000013263798
-0.000129700647607 -0.000129848724978 0.000000000000000 0.000000148077370
-0.000129763296117 -0.000129770925360 0.000000000000000 0.000000007629243
-0.000129757710359 -0.000129681872889 0.000000000000000 -0.000000075837470
-0.000129580698933 -0.000129574171653 0.000000000000000 -0.000000006527279
-0.000129342211467 -0.000129435769529 0.000000000000000 0.000000093558062
-0.000129279536654 -0.000129249867956 0.000000000000000 -0.000000029668698
-0.000129095366843 -0.000129057956271 0.000000000000000 -0.000000037410573
-0.000128856736425 -0.000128853184287 0.000000000000000 -0.000000003552138
-0.000128559378804 -0.000128669518402 0.000000000000000 0.000000110139598
-0.000128602226571 -0.000128497434928 0.000000000000000 -0.000000104791642
-0.000128261692490 -0.000128318993923 0.000000000000000 0.000000057301433
-0.000128249621191 -0.000128142990733 0.000000000000000 -0.000000106630458
-0.000128011656466 -0.000127943922987 0.000000000000000 -0.000000067733479
-0.000127579501768 -0.000127717565606 0.000000000000000 0.000000138063838
-0.000127539094058 -0.000127502045122 0.000000000000000 -0.000000037048936
-0.000127356887334 -0.000127332137530 0.000000000000000 -0.000000024749804
-0.000127229880183 -0.000127180460064 0.000000000000000 -0.000000049420119
-0.000127028879833 -0.000127042474410 0.000000000000000 0.000000013594577
-0.000127040933825 -0.000126915375472 0.000000000000000 -0.000000125558354
-0.000126755268279 -0.000126776144516 0.000000000000000 0.000000020876237
-0.000126588981872 -0.000126626972034 0.000000000000000 0.000000037990162
-0.000126347875506 -0.000126469994076 0.000000000000000 0.000000122118570
-0.000126084340263 -0.000126298990753 0.000000000000000 0.000000214650490
-0.000126114855475 -0.000126144897384 0.000000000000000 0.000000030041910
-0.000126243682054 -0.000126010221863 0.000000000000000 -0.000000233460191
-0.000125829914332 -0.000125883768459 0.000000000000000 0.000000053854126
-0.000125827450927 -0.000125757689239 0.000000000000000 -0.000000069761688
-0.000125603144776 -0.000125609180895 0.000000000000000 0.000000006036119
-0.000125434999531 -0.000125441120084 0.000000000000000 0.000000006120553
-0.000125256773028 -0.000125269049450 0.000000000000000 0.000000012276422
-0.000125140697866 -0.000125094600805 0.000000000000000 -0.000000046097062
-0.000124760678872 -0.000124912528668 0.000000000000000 0.000000151849796
-0.000124790210338 -0.000124720937867 0.000000000000000 -0.000000069272471
-0.000124512946209 -0.000124522974753 0.000000000000000 0.000000010028545
-0.000124589483903 -0.000124348293848 0.000000000000000 -0.000000241190055
-0.000124094264464 -0.000124163864701 0.000000000000000 0.000000069600237
-0.000123937764149 -0.000123989131694 0.000000000000000 0.000000051367546
-0.000123938110778 -0.000123813613911 0.000000000000000 -0.000000124496867
-0.000123567930581 -0.000123643832322 0.000000000000000 0.000000075901742
-0.000123549121071 -0.000123461856228 0.000000000000000 -0.000000087264843
-0.000123261901071 -0.000123276967012 0.000000000000000 0.000000015065941
-0.000122930967606 -0.000123086431995 0.000000000000000 0.000000155464389
-0.000122905294935 -0.000122866658015 0.000000000000000 -0.000000038636920
-0.000122698229131 -0.000122630067613 0.000000000000000 -0.000000068161518
-0.000122438040160 -0.000122387379901 0.000000000000000 -0.000000050660259
-0.000122021897507 -0.000122111301251 0.000000000000000 0.000000089403744
-0.000121886161589 -0.000121821826963 0.000000000000000 -0.000000064334626
-0.000121662668509 -0.000121536955874 0.000000000000000 -0.000000125712635
-0.000121196306416 -0.000121250769464 0.000000000000000 0.000000054463047
-0.000120922847736 -0.000120998591621 0.000000000000000 0.000000075743885
-0.000120684282008 -0.000120792814414 0.000000000000000 0.000000108532406
-0.000120706461858 -0.000120618698637 0.000000000000000 -0.000000087763221
-0.000120464111418 -0.000120466731959 0.000000000000000 0.000000002620541
-0.000120323863082 -0.000120325852185 0.000000000000000 0.000000001989103
-0.000120273153045 -0.000120187367714 0.000000000000000 -0.000000085785330
-0.000120040183467 -0.000120060771245 0.000000000000000 0.000000020587778
-0.000120008316966 -0.000119981879748 0.000000000000000 -0.000000026437217
-0.000119924677104 -0.000119939546001 0.000000000000000 0.000000014868897
-0.000119896392192 -0.000119928088223 0.000000000000000 0.000000031696031
-0.000120078802315 -0.000119918691994 0.000000000000000 -0.000000160110321
-0.000119998707583 -0.000119896913113 0.000000000000000 -0.000000101794471
-0.000119985918451 -0.000119909164541 0.000000000000000 -0.000000076753909
-0.000119861575649 -0.000119922049635 0.000000000000000 0.000000060473985
-0.000119781818692 -0.000119925044590 0.000000000000000 0.000000143225898
-0.000119861543060 -0.000119927190883 0.000000000000000 0.000000065647823
-0.000119937051086 -0.000119919516660 0.000000000000000 -0.000000017534426
-0.000119794076547 -0.000119905279551 0.000000000000000 0.000000111203004
-0.000119873505843 -0.000119883638399 0.000000000000000 0.000000010132556
-0.000119931586040 -0.000119845160567 0.000000000000000 -0.000000086425472
-0.000119809456179 -0.000119787968145 0.000000000000000 -0.000000021488033
-0.000119709871142 -0.000119700393721 0.000000000000000 -0.000000009477421
-0.000119589853950 -0.000119611055176 0.000000000000000 0.000000021201226
-0.000119733179262 -0.000119512987280 0.000000000000000 -0.000000220191982
-0.000119481225362 -0.000119402217074 0.000000000000000 -0.000000079008288
-0.000119399198552 -0.000119262196035 0.000000000000000 -0.000000137002517
-0.000119102166512 -0.000119109669850 0.000000000000000 0.000000007503338
-0.000118990817145 -0.000118954558560 0.000000000000000 -0.000000036258585
-0.000118612788604 -0.000118777700460 0.000000000000000 0.000000164911856
-0.000118529027801 -0.000118560357648 0.000000000000000 0.000000031329847
-0.000118357746901 -0.000118343847063 0.000000000000000 -0.000000013899838
-0.000118026083339 -0.000118107729085 0.000000000000000 0.000000081645746
-0.000117759844551 -0.000117835396497 0.000000000000000 0.000000075551946
-0.000117564283231 -0.000117534397692 0.000000000000000 -0.000000029885540
-0.000117146578705 -0.000117212993963 0.000000000000000 0.000000066415257
-0.000116834654695 -0.000116861973462 0.000000000000000 0.000000027318767
-0.000116419474219 -0.000116459303593 0.000000000000000 0.000000039829374
-0.000116113717266 -0.000116056970985 0.000000000000000 -0.000000056746281
-0.000115742956064 -0.000115640299234 0.000000000000000 -0.000000102656831
-0.000115252889624 -0.000115198519351 0.000000000000000 -0.000000054370273
-0.000114744586225 -0.000114754412874 0.000000000000000 0.000000009826650
-0.000114378403230 -0.000114308689708 0.000000000000000 -0.000000069713522
-0.000113859041425 -0.000113857702373 0.000000000000000 -0.000000001339053
-0.000113497633521 -0.000113419015286 0.000000000000000 -0.000000078618235
-0.000113068765578 -0.000112983759084 0.000000000000000 -0.000000085006494
-0.000112578933925 -0.000112549731663 0.000000000000000 -0.000000029202262
-0.000112144503153 -0.000112101989832 0.000000000000000 -0.000000042513320
-0.000111514389713 -0.000111631517168 0.000000000000000 0.000000117127456
-0.000111028344212 -0.000111127334165 0.000000000000000 0.000000098989953
-0.000110613215821 -0.000110628275262 0.000000000000000 0.000000015059442
-0.000110103816822 -0.000110129085193 0.000000000000000 0.000000025268370
-0.000109857356037 -0.000109632583033 0.000000000000000 -0.000000224773004
-0.000109101390212 -0.000109163629531 0.000000000000000 0.000000062239320
-0.000108470818401 -0.000108700422553 0.000000000000000 0.000000229604152
-0.000108314718113 -0.000108212889680 0.000000000000000 -0.000000101828433
-0.000107901269950 -0.000107743914294 0.000000000000000 -0.000000157355656
-0.000107183645761 -0.000107276691700 0.000000000000000 0.000000093045939
-0.000106838573873 -0.000106829094105 0.000000000000000 -0.000000009479768
-0.000106383381189 -0.000106416767727 0.000000000000000 0.000000033386538
-0.000105813852121 -0.000105999078683 0.000000000000000 0.000000185226562
-0.000105650554779 -0.000105547854807 0.000000000000000 -0.000000102699972
-0.000104988136638 -0.000105057606347 0.000000000000000 0.000000069469709
-0.000104461151775 -0.000104559238432 0.000000000000000 0.000000098086656
-0.000103991612151 -0.000104064920143 0.000000000000000 0.000000073307992
-0.000103370027860 -0.000103557100759 0.000000000000000 0.000000187072899
-0.000103225401180 -0.000103041652348 0.000000000000000 -0.000000183748832
-0.000102677172819 -0.000102531084706 0.000000000000000 -0.000000146088113
-0.000101945120905 -0.000102039656657 0.000000000000000 0.000000094535751
-0.000101354524951 -0.000101533567638 0.000000000000000 0.000000179042687
-0.000101100401438 -0.000101038809710 0.000000000000000 -0.000000061591727
-0.000100481269094 -0.000100532825694 0.000000000000000 0.000000051556600
-0.000099924852945 -0.000100052421633 0.000000000000000 0.000000127568687
-0.000099611112321 -0.000099606366940 0.000000000000000 -0.000000004745381
-0.000099219494416 -0.000099173241795 0.000000000000000 -0.000000046252621
-0.000098611778382 -0.000098741370397 0.000000000000000 0.000000129592015
-0.000098202526495 -0.000098274306533 0.000000000000000 0.000000071780039
-0.000097778628434 -0.000097784870955 0.000000000000000 0.000000006242520
-0.000097323829342 -0.000097269274599 0.000000000000000 -0.000000054554743
-0.000096588846752 -0.000096739333736 0.000000000000000 0.000000150486984
-0.000096047008870 -0.000096183829010 0.000000000000000 0.000000136820139
