#Total(seconds)   GW(seconds)       Red(seconds)      White(seconds)
-0.000056103787021 -0.000055920404364 0.000000000000000 -0.000000183382657
-0.000055134268664 -0.000055472596515 0.000000000000000 0.000000338327852
-0.000054879137998 -0.000054982254342 0.000000000000000 0.000000103116343
-0.000054132848303 -0.000054645355393 0.000000000000000 0.000000512507089
-0.000054373169277 -0.000054237488813 0.000000000000000 -0.000000135680464
-0.000053060490867 -0.000053762407287 0.000000000000000 0.000000701916419
-0.000052573795751 -0.000053243164905 0.000000000000000 0.000000669369155
-0.000052521146524 -0.000052871768695 0.000000000000000 0.000000350622171
-0.000052039249928 -0.000052359786777 0.000000000000000 0.000000320536849
-0.000051286825782 -0.000051879564721 0.000000000000000 0.000000592738939
-0.000051771344066 -0.000051319878092 0.000000000000000 -0.000000451465974
-0.000050235578872 -0.000050658741837 0.000000000000000 0.000000423162965
-0.000050028503369 -0.000050142263022 0.000000000000000 0.000000113759653
-0.000049378662131 -0.000049607467117 0.000000000000000 0.000000228804986
-0.000049403003774 -0.000049096835682 0.000000000000000 -0.000000306168092
-0.000049330303712 -0.000048426610398 0.000000000000000 -0.000000903693313
-0.000048998854770 -0.000047923158107 0.000000000000000 -0.000001075696663
-0.000048018151145 -0.000047268573923 0.000000000000000 -0.000000749577222
-0.000046268417796 -0.000046755939251 0.000000000000000 0.000000487521454
-0.000045928032579 -0.000046239179924 0.000000000000000 0.000000311147344
-0.000044598764431 -0.000045492972881 0.000000000000000 0.000000894208450
-0.000044970129350 -0.000044890238332 0.000000000000000 -0.000000079891018
-0.000042659576659 -0.000043997660247 0.000000000000000 0.000001338083588
-0.000043517333635 -0.000043387489878 0.000000000000000 -0.000000129843757
-0.000042173517975 -0.000042438599116 0.000000000000000 0.000000265081141
-0.000041283450402 -0.000041470258830 0.000000000000000 0.000000186808428
-0.000040934177644 -0.000040905504756 0.000000000000000 -0.000000028672888
-0.000040822116550 -0.000040214723821 0.000000000000000 -0.000000607392729
-0.000039966682657 -0.000039401033539 0.000000000000000 -0.000000565649117
-0.000038912197717 -0.000038881093073 0.000000000000000 -0.000000031104644
-0.000037834044775 -0.000037988633257 0.000000000000000 0.000000154588482
-0.000036429183550 -0.000037405125011 0.000000000000000 0.000000975941461
-0.000035954618891 -0.000036759055345 0.000000000000000 0.000000804436454
-0.000035724017955 -0.000036156666868 0.000000000000000 0.000000432648913
-0.000035416422894 -0.000035244321881 0.000000000000000 -0.000000172101013
-0.000033358409684 -0.000034312164723 0.000000000000000 0.000000953755039
-0.000032941969442 -0.000033723901292 0.000000000000000 0.000000781931851
-0.000033362982471 -0.000033014366459 0.000000000000000 -0.000000348616012
-0.000031824631001 -0.000032038645283 0.000000000000000 0.000000214014282
-0.000031226660952 -0.000031384701824 0.000000000000000 0.000000158040872
-0.000030693097694 -0.000030485698070 0.000000000000000 -0.000000207399624
-0.000030954004798 -0.000029952912478 0.000000000000000 -0.000001001092320
-0.000030217614545 -0.000029309751410 0.000000000000000 -0.000000907863135
-0.000028525735825 -0.000028146485288 0.000000000000000 -0.000000379250537
-0.000026820667018 -0.000027190333599 0.000000000000000 0.000000369666581
-0.000026861389154 -0.000026446371402 0.000000000000000 -0.000000415017752
-0.000026769576927 -0.000025876084364 0.000000000000000 -0.000000893492563
-0.000024613421298 -0.000025082100074 0.000000000000000 0.000000468678776
-0.000024309650569 -0.000024458807153 0.000000000000000 0.000000149156584
-0.000024129582915 -0.000023792695371 0.000000000000000 -0.000000336887544
-0.000022970787470 -0.000022676724963 0.000000000000000 -0.000000294062508
-0.000021107784515 -0.000022078194891 0.000000000000000 0.000000970410376
-0.000020194050642 -0.000021236263478 0.000000000000000 0.000001042212836
-0.000021066904426 -0.000020691240837 0.000000000000000 -0.000000375663589
-0.000019664333137 -0.000019861201834 0.000000000000000 0.000000196868696
-0.000018378124322 -0.000019320360156 0.000000000000000 0.000000942235834
-0.000019102880615 -0.000018855634182 0.000000000000000 -0.000000247246434
-0.000018880910217 -0.000018109762074 0.000000000000000 -0.000000771148143
-0.000016663872904 -0.000017204444387 0.000000000000000 0.000000540571483
-0.000015943925265 -0.000016344535728 0.000000000000000 0.000000400610463
-0.000015899700518 -0.000015552800354 0.000000000000000 -0.000000346900165
-0.000015772171475 -0.000015015962843 0.000000000000000 -0.000000756208632
-0.000013714466377 -0.000014451099295 0.000000000000000 0.000000736632917
-0.000013786572104 -0.000013486219065 0.000000000000000 -0.000000300353039
-0.000014315987879 -0.000012969088669 0.000000000000000 -0.000001346899210
-0.000012861770540 -0.000012420529683 0.000000000000000 -0.000000441240857
-0.000011309339794 -0.000011791639960 0.000000000000000 0.000000482300165
-0.000010698508177 -0.000010832803899 0.000000000000000 0.000000134295722
