#Total(seconds)   GW(seconds)       Red(seconds)      White(seconds)
-0.000029027951945 -0.000028977970454 0.000000003101821 -0.000000053083313
-0.000028157237492 -0.000028911085063 0.000000010353338 0.000000743494234
-0.000029108379629 -0.000028855627375 -0.000000005774649 -0.000000246977606
-0.000032101522519 -0.000028804105947 -0.000000005515767 -0.000003291900805
-0.000028607244118 -0.000028729532521 -0.000000001530883 0.000000123819286
-0.000029394794251 -0.000028663365848 -0.000000007740664 -0.000000723687740
-0.000029457992298 -0.000028593654464 -0.000000017499566 -0.000000846838268
-0.000029886553547 -0.000028545318476 -0.000000013423440 -0.000001327811631
-0.000026448948233 -0.000028498892232 -0.000000012531946 0.000002062475945
-0.000027384458080 -0.000028448484950 -0.000000007432735 0.000001071459605
-0.000026077127537 -0.000028403874667 0.000000000712547 0.000002326034582
-0.000029285972426 -0.000028338569371 -0.000000003721643 -0.000000943681413
-0.000025193289491 -0.000028299117960 -0.000000013289423 0.000003119117893
-0.000029903304214 -0.000028232470647 -0.000000004303770 -0.000001666529797
-0.000032595722902 -0.000028176853730 0.000000007503970 -0.000004426373142
-0.000030128207762 -0.000028114246075 0.000000016207721 -0.000002030169408
-0.000028395139038 -0.000028079284788 -0.000000006582657 -0.000000309271592
-0.000029699838879 -0.000028015941050 -0.000000017084638 -0.000001666813191
-0.000026928659554 -0.000027981567694 -0.000000013957731 0.000001066865871
-0.000028707573165 -0.000027952321793 0.000000002099942 -0.000000757351314
-0.000028374228834 -0.000027917097917 -0.000000008472562 -0.000000448658355
-0.000025818589064 -0.000027891172009 -0.000000015090228 0.000002087673173
-0.000028637575905 -0.000027873521447 -0.000000012275077 -0.000000751779382
-0.000025750891187 -0.000027865038265 -0.000000000713422 0.000002114860501
-0.000027262101996 -0.000027859929922 -0.000000009511418 0.000000607339343
-0.000028360241748 -0.000027850858058 -0.000000021014001 -0.000000488369689
-0.000029451722361 -0.000027840203748 -0.000000032620936 -0.000001578897678
-0.000025757055510 -0.000027831989160 -0.000000044803255 0.000002119736905
-0.000028703892065 -0.000027826670181 -0.000000044998784 -0.000000832223100
-0.000025336751253 -0.000027826844885 -0.000000035748836 0.000002525842468
-0.000030454919833 -0.000027824486659 -0.000000041127153 -0.000002589306021
-0.000028828326511 -0.000027824185999 -0.000000038574806 -0.000000965565705
-0.000030963295256 -0.000027823244805 -0.000000033133352 -0.000003106917099
-0.000027950125972 -0.000027824505161 -0.000000017660245 -0.000000107960566
-0.000026782437013 -0.000027831066929 -0.000000019219135 0.000001067849051
-0.000026218773674 -0.000027836401593 -0.000000001878793 0.000001619506712
-0.000027681973761 -0.000027840762139 -0.000000005137922 0.000000163926299
-0.000026803882958 -0.000027847745069 -0.000000010917846 0.000001054779956
-0.000031021499523 -0.000027853583510 0.000000000865022 -0.000003168781035
-0.000027433172929 -0.000027864239703 0.000000004448723 0.000000426618051
-0.000026888190763 -0.000027869778411 0.000000002273626 0.000000979314022
-0.000029245963595 -0.000027878117551 0.000000019031099 -0.000001386877143
-0.000026518939483 -0.000027890061894 0.000000013723392 0.000001357399018
-0.000023858365610 -0.000027898784188 0.000000033319754 0.000004007098824
-0.000028719001396 -0.000027909481681 0.000000028629107 -0.000000838148822
-0.000029439812399 -0.000027922976087 -0.000000008769159 -0.000001508067153
-0.000028810745122 -0.000027940986146 -0.000000003041282 -0.000000866717695
-0.000026837856266 -0.000027948673101 0.000000003882534 0.000001106934300
-0.000027331511294 -0.000027965523925 -0.000000006513871 0.000000640526502
-0.000028616587561 -0.000027988623616 -0.000000015036090 -0.000000612927855
-0.000028278989478 -0.000028013749330 -0.000000008648827 -0.000000256591321
-0.000029141298313 -0.000028035183872 -0.000000017457051 -0.000001088657390
-0.000027084289240 -0.000028052588555 -0.000000015054338 0.000000983353653
-0.000026914301857 -0.000028080404041 0.000000006858252 0.000001159243931
-0.000030922690300 -0.000028102576245 0.000000000769679 -0.000002820883735
-0.000026785646283 -0.000028114759200 -0.000000008261988 0.000001337374905
-0.000028945210162 -0.000028136428072 0.000000025725556 -0.000000834507646
-0.000026676464499 -0.000028156702657 0.000000021407516 0.000001458830643
-0.000030490473871 -0.000028181868859 0.000000017228984 -0.000002325833996
-0.000026623017732 -0.000028225789237 0.000000020466941 0.000001582304565
-0.000029594271355 -0.000028281012366 0.000000014721520 -0.000001327980508
-0.000029113137941 -0.000028309242931 0.000000022313128 -0.000000826208138
-0.000027529898435 -0.000028333450043 0.000000026059760 0.000000777491847
-0.000028093881588 -0.000028358580185 0.000000020349179 0.000000244349418
-0.000030341690638 -0.000028378093193 0.000000017364897 -0.000001980962342
-0.000026332036839 -0.000028397800384 0.000000027570685 0.000002038192861
-0.000027998022486 -0.000028432756400 0.000000029179374 0.000000405554540
